Elm, Pine, Oak, Alder, Hazel, Ash, Lime, Birch, Hornbeam, Larch, Beech, Willow, Maple, PFT, Elm-R, Pine-R, Oak-R, Alder-R, Hazel-R, Ash-R, Lime-R, Birch-R, Hornbeam-R, Larch-R, Beech-R, Willow-R, Maple-R, PFT-R 
150.1, 0, 0.95, 0, 3.25, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
150.15, 0, 0.95, 0, 3.25, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
151.5, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
152.45, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.55, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.85, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.55, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.7, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
154.15, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.85, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.95, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.9, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.75, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.85, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
153.85, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
154, 0, 0.95, 0, 3.3, 1.95, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 136, 8, 0, 0, 0, 0, 0, 0, 0, 4 
